station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur,level_detail_numeric,altitude,aspect,aspectActive
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,0,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,45,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,90,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,135,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,180,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,225,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,270,1
MTE,10.01.2023 00:00,-4.1,87.2,843.9,1.6,5.8,0,61,187,3,2000,315,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,0,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,45,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,90,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,135,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,180,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,225,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,270,1
MTE,11.01.2023 00:00,-1.4,91.5,844.1,1.6,5.8,2.4,20,0,3,2000,315,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,0,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,45,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,90,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,135,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,180,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,225,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,270,1
MTE,12.01.2023 00:00,-1.4,86.3,845.4,1.6,5.8,0,36,7,3,2200,315,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,0,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,45,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,90,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,135,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,180,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,225,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,270,1
MTE,13.01.2023 00:00,-0.4,85.2,843.1,1.4,5,1.3,46,104,3,2200,315,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,0,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,45,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,90,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,135,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,180,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,225,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,270,1
MTE,14.01.2023 00:00,0.1,71.9,842.8,1.4,5,0,47,0,2.67,2200,315,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,0,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,45,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,90,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,135,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,180,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,225,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,270,1
MTE,15.01.2023 00:00,-1.3,84.2,835.4,2.1,7.6,2.6,24,0,2.67,2200,315,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,0,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,45,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,90,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,135,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,180,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,225,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,270,1
MTE,16.01.2023 00:00,-6.3,80.4,821.2,1.8,6.5,4.9,32,0,2.67,2200,315,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,0,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,45,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,90,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,135,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,180,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,225,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,270,1
MTE,17.01.2023 00:00,-6.7,87.2,812.9,1.7,6.1,3.6,33,9,2.67,2200,315,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,0,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,45,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,90,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,135,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,180,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,225,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,270,1
MTE,18.01.2023 00:00,-7.1,82.9,818.8,1.8,6.5,1.3,69,173,2.67,2200,315,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,0,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,45,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,90,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,135,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,180,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,225,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,270,1
MTE,19.01.2023 00:00,-12.4,68.8,827.8,2.5,9,0,64,203,3,2200,315,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,0,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,45,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,90,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,135,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,180,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,225,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,270,1
MTE,20.01.2023 00:00,-14.5,64.9,833.3,2.4,8.6,0,63,202,2.67,2200,315,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,0,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,45,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,90,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,135,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,180,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,225,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,270,1
MTE,21.01.2023 00:00,-13,65.5,835.8,1.9,6.8,0,74,205,2.67,2200,315,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,0,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,45,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,90,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,135,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,180,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,225,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,270,1
MTE,22.01.2023 00:00,-12.5,72,839.2,1.6,5.8,0,61,182,2.67,2400,315,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,0,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,45,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,90,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,135,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,180,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,225,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,270,1
MTE,23.01.2023 00:00,-9.6,72.2,840.6,1.5,5.4,0,45,30,2.67,2400,315,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,0,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,45,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,90,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,135,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,180,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,225,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,270,1
MTE,24.01.2023 00:00,-4.7,63.6,847.3,2.2,7.9,0,69,196,2.33,2000,315,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,0,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,45,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,90,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,135,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,180,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,225,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,270,1
MTE,25.01.2023 00:00,-5.1,63.9,844.2,1.7,6.1,0,56,115,2.33,2200,315,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,0,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,45,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,90,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,135,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,180,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,225,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,270,1
MTE,26.01.2023 00:00,-8.7,67.9,836,1.5,5.4,0,72,211,2.33,2200,315,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,0,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,45,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,90,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,135,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,180,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,225,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,270,1
MTE,27.01.2023 00:00,-10.3,76.6,834,1.5,5.4,0,69,205,2.33,2200,315,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,0,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,45,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,90,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,135,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,180,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,225,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,270,1
MTE,28.01.2023 00:00,-10.2,79.7,838.2,1.7,6.1,0,71,216,2,2200,315,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,0,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,45,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,90,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,135,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,180,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,225,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,270,1
MTE,29.01.2023 00:00,-7.9,68.8,843.4,1.9,6.8,0,78,218,1.67,2400,315,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,0,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,45,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,90,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,135,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,180,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,225,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,270,1
MTE,30.01.2023 00:00,-5.5,61.6,844.3,2.2,7.9,0,65,160,2,2200,315,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,0,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,45,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,90,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,135,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,180,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,225,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,270,1
MTE,31.01.2023 00:00,-4.9,60.7,846.7,2.1,7.6,0,84,226,2.33,2200,315,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,0,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,45,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,90,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,135,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,180,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,225,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,270,1
MTE,01.02.2023 00:00,-3.6,70.4,846.9,1.8,6.5,0,79,231,2.33,2200,315,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,0,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,45,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,90,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,135,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,180,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,225,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,270,1
MTE,02.02.2023 00:00,-3.7,69.8,849.3,1.9,6.8,0,80,237,2,2200,315,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,0,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,45,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,90,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,135,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,180,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,225,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,270,1
MTE,03.02.2023 00:00,-2.3,58.1,852.1,2.2,7.9,0,90,243,2,2400,315,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,0,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,45,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,90,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,135,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,180,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,225,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,270,1
MTE,04.02.2023 00:00,0.9,85.1,851.7,1.5,5.4,2.2,37,0,2,2400,315,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,0,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,45,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,90,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,135,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,180,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,225,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,270,1
MTE,05.02.2023 00:00,-3.2,84.7,851.3,1.8,6.5,0.8,90,231,2,2400,315,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,0,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,45,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,90,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,135,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,180,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,225,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,270,1
MTE,06.02.2023 00:00,-6,74.3,848.5,1.8,6.5,0,94,254,2,2400,315,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,0,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,45,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,90,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,135,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,180,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,225,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,270,1
MTE,07.02.2023 00:00,-7,60.2,849.5,2.1,7.6,0,96,257,2,2400,315,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,0,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,45,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,90,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,135,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,180,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,225,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,270,1
MTE,08.02.2023 00:00,-8.1,52.7,848.6,2.4,8.6,0,99,258,1.67,2400,315,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,0,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,45,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,90,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,135,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,180,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,225,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,270,1
MTE,09.02.2023 00:00,-8.8,54.2,850.2,2.4,8.6,0,100,263,2,2400,315,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,0,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,45,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,90,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,135,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,180,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,225,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,270,1
MTE,10.02.2023 00:00,-6.7,53.2,854.1,2.2,7.9,0,102,264,2,2400,315,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,0,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,45,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,90,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,135,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,180,0
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,225,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,270,1
MTE,11.02.2023 00:00,-2,50.9,854.4,2.3,8.3,0,103,265,2,2400,315,1
MTE,12.02.2023 00:00,0.5,59.4,854.2,2.4,8.6,0,101,268,1.67,2400,0,1
MTE,12.02.2023 00:00,0.5,59.4,854.2,2.4,8.6,0,101,268,1.67,2400,45,1
MTE,12.02.2023 00:00,0.5,59.4,854.2,2.4,8.6,0,101,268,1.67,2400,90,1
MTE,12.02.2023 00:00,0.5,59.4,854.2,2.4,8.6,0,101,268,1.67,2400,135,1
